id1,id2
409208,1102354216
409208,1102354217
409208,24900513
409208,1190588435
409208,1190588433
409208,1190588434
409208,1207978929
409208,1305452250
409208,1207978930
409208,594264837
409208,142032240
409208,479996336
409208,1190588432
409208,694110305
409208,604024703
409208,1207978932
409208,604024704
409208,1209042884
409208,1207978933
409208,1209045857
409208,14886710
409208,1305456593
409208,1209061042
409208,1305456594
409208,1305456597
409208,1209064556
409208,1207982443
409208,1305452259
409208,1305452251
409208,1305452255
409208,1305452258
409208,1305452244
409208,1305452256
409208,1305452252
409208,507034581
409208,1305452260
409208,507034583
409208,1307539455
409208,1307539460
409208,1307539462
409208,1305456586
409208,1307539463
409208,438858103
409208,1307539464
409208,1307539467
409208,615886394
409208,1305456585
409208,1209063908
409208,1209063909
409208,877615329
409208,1209063901
409208,1305456583
409208,1207981527
409208,456615128
409208,1195899252
409208,1195899251
409208,31262081
409208,1305456582
409208,515952878
409208,456614121
409208,193572052
409208,452482130
409208,32521044
409208,1209063905
409208,1209063904
409208,1305452245
409208,1208164909
409208,537470285
409208,1208164908
409208,1208164910
409208,3544403
409208,40671605
409208,239390503
409208,52337456
409208,499321457
409208,40671604
409208,1305452249
409208,32137308
409208,40671603
409208,1208169328
409208,247295243
409208,1305452248
409208,1208169331
409208,1208172182
409208,1208172183
409208,1208172184
409208,1305452247
409208,1305452246
409208,537470273
409208,537470274
409208,404584
1295118735,26647599
1295118736,680919781
1295118736,680919777
1295118736,511546676
1295118736,680916981
245077984,160957859
304980073,31610456
304980073,533184426
220777869,240491647
220777869,511546676
220777869,680916980
1044815096,1276017153
1044815096,1044815097
1044815096,528468336
245077983,160957859
245077983,1276358210
1044815097,1276017153
1295122246,1225193657
18274469,294333194
240491647,511546676
240491647,680916981
240491647,680916980
160957859,1225192510
511546676,680916981
511546676,680916980
713976565,713976564
713976565,546393036
713976565,713976567
1225193657,294333194
1276004280,26647599
445943370,683376049
445943370,683376048
445943370,52976716
680919777,680919781
587859844,412992923
587859844,708544910
587859844,1326053036
587859844,1347176882
587859844,1347176880
587859844,1347176879
587859844,1347176881
587859844,1347176878
614250929,274806613
614250929,4616435
819249778,842440156
412992923,708544910
412992923,708544914
229528515,1145607548
212456152,274806613
212456152,4616435
290288347,14031741
290288350,14031741
842440156,14031741
708546961,1301297490
274806613,4616435
8033182,76275112
8033182,18080927
606468733,38307125
606468733,1247573857
606468733,606468736
1361275793,1361275828
1361275793,1361276527
1361275793,17401755
76132244,76275112
76132244,1287020362
76132244,33447830
76132244,33447831
76132244,1287020360
1115967049,255178743
1115967049,252904396
1115967049,252904380
1361275794,1361276527
1361275794,17401755
1361276527,17401755
255178704,1264558724
255178704,30728948
255178704,727012359
255178704,255178700
255178743,252904372
255178743,252904374
255178743,252904396
255178743,52721786
255178743,60108692
255178743,252904376
255178743,1247587476
255178743,252904411
255178743,252904380
255178743,1027361079
1361275792,1361277836
1361275792,52721787
252904372,252904411
83469188,4724661
83469188,1366591068
83469188,1366591069
83469188,1292321010
252904411,252904396
252904411,252904376
1287020362,76275112
1287020362,33447830
1287020362,33447831
1287020360,76275112
1287020360,33447831
1366591068,4724661
606468736,38307125
48473559,678817666
1247573857,38307125
252904376,1247587476
1247587476,60108692
727012359,30728948
727012359,255178700
60108692,52721786
60108692,832883357
33447830,33447831
24908465,203942804
792232559,792427646
336895326,835515661
1087163940,402746500
825760638,793756403
1087163934,272495874
336895333,793756403
272495874,792232561
272495874,792427646
59531299,1314295618
59531299,1000398389
59531299,203942804
59531299,792232561
59531299,792232560
792427645,792427646
792232561,792232560
792232560,792427646
10316808,79265
10316808,161926671
77433703,35614896
77433703,161926672
77433703,38496409
28223478,24212731
28223478,1061028282
28223478,1212097
28223478,112565256
309832025,13855701
309832025,38437317
36131528,13855701
38416192,18456786
118395781,38496409
118395781,118395671
118395781,292588346
118395781,24212731
23784025,38496409
23784025,292588345
23784025,24212731
118396116,118396275
118396116,79265
118396116,118396217
1179026,1179025
1179026,5060634
1061028282,112565256
161926670,1179025
161926670,79265
292588346,38496409
292588346,118395671
24212731,38496409
24212731,292588345
24212731,5441080
24212731,271846903
24212731,1212097
24212731,18456786
24212731,5399
118395671,155723206
118395671,38496409
292588345,38496409
35651110,1179025
118396275,13855701
118396275,38437317
118396275,79265
161926671,79265
155723206,79265
155723206,118396217
155723206,38496409
309832029,13855701
309832029,38437317
1179025,38437317
1179025,79265
1179025,38496409
118396217,79265
161926672,38496409
1064857545,13855701
1064857545,38437317
38496409,79265
79265,38437317
1065318625,1065318627
1065318625,115704664
1065318625,1065318626
155441650,1065306488
155441650,115704664
1065318626,115704664
513015071,621685083
513015071,621685081
513015071,621685087
513015071,621685090
513015071,621685082
513015071,621685084
513015071,621685091
513015071,621685086
513015071,621685085
513015071,621685088
513015071,8631289
513015071,621685092
25913714,115704664
25913714,332320581
25913714,6197783
537457995,823944010
1065309157,1065309158
1065309157,115704664
1065318624,115704664
1065318624,1065318623
1065318621,115704664
915547557,1133247670
915547557,823944009
915547557,371914975
456810295,823937286
456810294,175502881
1065318627,115704664
823944009,1133247670
823944009,371914975
823944009,965234491
1065324118,115704664
1065324118,1065324122
684607113,409203
25760059,823944010
25760059,115704664
823944010,1049299462
823944010,1049299478
823944010,1049299472
823944010,1049299473
823944010,1049299463
823944010,1049299477
1065324119,115704664
1065324119,1065324122
1065324120,115704664
1065324120,1065324122
1065324120,1065324121
1065324122,115704664
115704664,1065306489
115704664,1065306494
115704664,1065306491
115704664,1065306490
115704664,1065306488
115704664,1065306498
115704664,686893373
115704664,1065309156
115704664,1065306495
115704664,1065309158
115704664,1065309154
115704664,1065324130
115704664,1065324125
115704664,1065309155
115704664,1065324126
115704664,1065318619
115704664,1065318620
115704664,155443409
115704664,1065306496
115704664,1065306487
115704664,1065306492
115704664,897512906
115704664,14205118
115704664,1065318623
115704664,1065324127
115704664,1065324121
115704664,1065324117
115704664,1065324123
115704664,696007457
115704664,1065324124
115704664,1065324116
115704664,1065324131
115704664,1065324132
115704664,1065324133
115704664,1065324128
115704664,1065324129
115704664,1065324134
115704664,332320581
1065306492,1065306491
1065318623,14205118
14205118,155443409
823944011,25994135
823944011,175502881
686893373,1065306496
686893373,1065306487
686893373,897512906
1133247670,371914975
1133247670,965234491
605333962,409203
605333961,409203
897512906,1065306487
371914975,965234491
1065306487,1065306496
482973724,1049299479
482973724,12517797
1065306489,1065306494
1065306490,1065306494
605333979,409203
605333977,409203
605333975,409203
12517797,409203
605333974,409203
605333972,409203
965363045,11265082
965363045,48601978
965363045,409203
1297292266,287142081
1297292266,51807955
1297292266,559733818
729961125,729962360
729961125,1055094569
225907903,51807947
225907903,1292689510
225907903,545857704
225907907,51807947
225907907,415787
225907907,379906534
225907907,729962360
225907907,4829569
225907907,200903957
225907907,51807959
11908483,11908484
1055094569,729962360
1055094569,200903957
1055094569,729962361
17721579,48697439
909383049,51807959
909383049,225907914
379906534,51807947
379906534,729962360
379906534,51807959
176923958,48697457
909383048,51807959
158580692,48697457
158580692,287142081
51807955,810827848
51807955,287142081
51807955,559733818
51807959,51807947
51807959,1292689510
51807959,225907914
580815776,544552876
909383050,51807947
1297729308,310667833
287142081,48697457
287142081,810827848
729962360,51807947
729962360,200903957
559733818,810827848
379906533,200903957
48697457,48697468
48697457,810827848
545857704,51807947
1171110115,530003379
1171110115,530001512
1171110115,1171110110
1171110115,1171110116
1171110115,720463188
1171110115,55762
779999277,55762
779999277,170262103
779999277,107686640
779999277,706108769
985625946,771740921
985625946,985625916
985625946,24183420
985625946,355333453
985625946,55762
824695586,321331393
824695586,848099869
824695586,55762
542295957,55762
542295957,824695581
542295957,60361091
542295957,463700153
542295957,60361096
1171110116,530001512
1171110116,1171110110
1171110116,720463188
1171110116,55762
706108769,55762
706108769,170262103
706108769,107686640
355333453,771740921
355333453,24183420
355333453,55762
355333453,985625944
1024672446,818875579
1024672446,1024672445
1024672446,818875580
150809947,55762
150809947,824774378
60361091,55762
60361091,60361096
107686640,55762
107686640,170262103
985625902,771740921
985625902,24183420
985625902,985625913
985625902,55762
985625902,985625921
824774376,55762
985625942,771740921
985625942,24183420
985625942,55762
985625944,771740921
985625944,24183420
985625944,55762
24183420,985625904
24183420,771740921
24183420,985625914
24183420,985625905
24183420,985625908
24183420,985625915
24183420,985625916
24183420,985625906
24183420,985625907
24183420,985625918
24183420,985625913
24183420,985625910
24183420,55762
24183420,985625921
824774377,1203927691
824774377,55762
824774364,55762
364590495,771740921
530003379,530001512
530003379,720463188
530003379,55762
824774363,55762
824774363,318431571
824695585,720463188
824695585,55762
824695584,720463188
824695584,55762
318431571,55762
824695581,55762
824695581,463700153
11289044,55762
824774378,55762
40801954,530001512
40801954,55762
1171110110,530001512
1171110110,55762
530001512,55762
848079087,66528046
848079087,824695583
985625907,771740921
985625907,55762
985625908,771740921
985625908,55762
985625910,771740921
985625910,55762
60361096,55762
985625913,771740921
985625913,55762
985625913,985625921
985625914,771740921
985625914,985625915
985625914,55762
720463183,720463188
720463183,55762
852398438,353152872
852398438,55762
1203927691,55762
985625915,771740921
985625915,985625918
985625915,55762
985625916,771740921
985625916,55762
1307918060,260062336
1307918060,55762
985625918,771740921
985625918,55762
985625921,771740921
985625921,55762
170262103,55762
720463188,55762
824774375,55762
818875579,162422770
818875579,818875580
260062336,55762
985625905,985625904
985625905,771740921
985625905,55762
838580211,771740921
463700153,55762
463700153,14431759
30136231,771740921
30136231,55762
985625904,771740921
985625904,55762
838581600,771740921
838581600,55762
985625906,771740921
985625906,55762
771740921,55762
1063582975,278093336
323636808,4592869
4703652,1063776925
4703652,138780240
1079985382,1063776924
4703555,18034631
138780240,117162669
138780240,1063776925
117162764,1063776924
323636807,4592869
323636807,115742761
117162763,1063776924
14181459,4592869
14181459,1096693036
14181459,1096694488
14181459,1096694486
14181459,1176541670
1064521729,225857397
1063776925,117162669
1063776925,106483932
280270658,1063084660
4720640,1063582966
1096694487,4592869
1096694486,4592869
1063084660,361920992
311048538,311048966
311048538,311048967
4592869,115742762
4592869,1096693036
4592869,1096694488
4592869,115742761
4592869,1096693035
380894474,1064521728
1063582906,211217201
1063582922,1063582968
115742761,115742762
669338570,37900348
669338570,669338569
1284804107,669351924
36336447,669351886
669351889,669351900
283041467,669338565
283041467,669338566
669351892,36336998
669351880,282593026
669338572,230758758
669338572,36056476
669338572,605997287
669338572,608069363
608069363,36056476
669351886,669351903
669351884,669351897
721218593,721218592
721218593,669351903
721218593,669351914
669338568,669338567
669338568,46175567
721218592,669351903
721218592,721218586
721218592,669351914
669338564,669338563
669351903,721218586
669351903,49896029
1294944363,220943174
1294944363,1202646717
1294944363,36970326
1295000831,38060746
1295000855,154605413
36796270,1294944371
36796270,36796271
36970326,220943174
35301465,37050341
1202646717,220943174
38060746,37050341
38060746,264882543
36796271,1294944371
88716001,558440420
88716001,85583473
645018294,571579762
645018294,645018272
645018294,570286054
1217200105,641305901
571579744,1348508995
571579743,1348508994
571579767,1348508995
1293654144,138539479
1293654144,1293654145
645018271,645018293
645018271,569561944
558440420,85583473
558440420,570286078
645018293,24305445
645018293,569561944
138539398,17469253
1267787243,649665256
571472326,1348508995
570286111,27055207
1348508995,1348508994
570286078,85583473
85583473,89226376
382360185,382360280
382360185,60541581
26706314,382360373
26706314,583550899
382360273,1076042613
382360273,55750
478637586,55750
478637586,175671140
478637586,583758706
478637586,583758709
478637586,583758715
382360374,379375088
231969555,439696190
231969555,583537937
231969555,382360355
231969555,137049846
379346459,173210319
379346459,379346457
439696190,583537937
439696190,382360355
1339086972,379688504
1104049591,382360313
1104049591,55750
465311606,55750
1080936824,583550896
1080936824,382360373
382360277,55750
382360277,956073346
382360350,55750
382360350,739082794
382360350,162847807
382360350,255064860
382360355,583537937
382360355,137049846
382360355,583507250
175671140,55750
175671140,583758706
175671140,583758709
1076042613,55750
7715945,55750
7715945,33754012
382360373,583551949
382360373,583550895
382360373,583550896
382360373,583550891
382360373,583551950
382360373,583550899
382360373,583550893
382360373,699313176
1066961429,55750
1066961429,11405245
1066961429,1066961425
739082794,255064860
465311619,55750
465311613,55750
465311611,55750
11405245,55750
11405245,1066961428
11405245,1066961427
11405245,1066961425
11405245,1066961426
11405245,1066961422
11405245,1066961423
11405245,1066961424
583551949,583550895
583551949,583550899
382360313,55750
18811684,991644872
18811684,379688504
465311609,55750
465311608,55750
583551950,583550891
583551950,583550899
4447,55750
4447,379688493
1066961422,55750
1066961422,1066961423
256062004,55750
256062004,583545873
256062004,1300519121
553104811,55750
587862111,55750
587862111,379688493
379738821,55750
379688504,55750
379688504,991644872
379688504,683461673
379688504,1251105123
379688504,1251105124
587862113,55750
587862113,379688493
379688493,55750
1066961428,55750
1066961428,1066961427
60541581,382360280
379346457,173210319
137049846,583537937
137049846,583507250
255064860,55750
255064860,162847807
862164961,55750
1066961427,55750
379375109,379377515
553104814,55750
1300519121,55750
1300519121,583545873
956073346,55750
583758731,55750
583758715,55750
583758709,55750
583758709,583758706
583758706,55750
1066961425,55750
583545873,55750
33754012,55750
1066961426,55750
1302669032,162915335
1302669032,1118341300
1302669032,1159465792
1302669032,1118341298
1301810569,17845845
17845845,1301810567
1302669029,70417120
1302676059,824934748
824934748,1069158264
824934748,1069158265
1069158264,1069158265
480052417,1051812007
480052419,1051812009
27080503,412910072
1159465792,1118341300
1159465792,1118341298
53532276,4513417
53532276,229261711
1051812011,480052420
1302676061,65538682
1302676061,70417120
1301626996,147053825
1301626996,4513417
1118341302,1302669036
1184392223,647855253
1184392222,647855253
1281933344,17611442
1281933344,1281933345
1281933344,148696880
1281933344,647871141
547274838,1306992693
547274838,88524861
213273446,647849986
992650275,1305983918
17576616,1305983918
17576616,1305983917
17576616,1305983915
17576616,1305983923
17576616,1305983925
17576616,1305983924
17576616,1305983916
124476249,648698458
148696880,17611442
148696880,1281933345
148696880,647871141
1306137523,1306513443
1306551448,16647223
1306551451,16647223
1305983916,1305983918
1305983917,1305983918
1305983925,1305983923
1109146662,1306365619
1306992692,1306992693
1306137524,1306137525
1306513448,1306513447
1306137526,1306513443
1306365619,27134481
1306137525,1306513444
1306513445,1306513446
25642921,30784491
23404068,161677933
23404068,51761352
23404068,161677839
23404068,4676010
109997224,30784491
109997224,118874459
122474470,1058623203
122474470,118874487
122474470,14121667
122474470,4676009
519900823,122474473
195092561,121034393
51761352,4676010
51761352,121034399
122474473,2824406
122474473,4676009
122474473,121284919
122474473,107688369
122474473,672350902
122474473,232983798
24736484,204805660
1058623203,121034401
1058623203,1058623204
1058623203,89821180
1058623204,121034401
1058623204,89821180
121034397,2824406
121034397,4676009
161677839,161677933
161677839,4676010
89821180,121034401
121034400,2824406
4676009,2824406
4676009,89819291
30784491,118874459
204805660,2824406
204805660,4675983
48080469,300235641
48080469,298869118
48080469,298682695
300235641,298682695
298869118,298682695
298682699,1068668421
298682695,2712868
298682695,281221999
298682653,281283283
298682653,111378020
2712868,1068668421
2712868,306179926
2712868,27117944
594090233,409215
594090255,677439908
594090255,138639270
1363690964,375367565
1363690964,985962790
1363690964,720932065
1363690964,409215
1363690964,1225198153
1363690964,1363690959
205131614,409215
205131614,676085188
13845946,409215
13845946,7701165
13845946,676085189
1363690959,409215
1363690959,7701165
618288274,409215
618288274,674875065
618288274,138639256
618288274,244193911
618288274,545825482
618288274,676085189
618288274,962981109
618288274,962981104
618288274,618288927
1363690962,409215
1363690962,1363690961
1363690962,7701165
244193911,409215
244193911,545828925
244193911,674875065
244193911,962981109
244193911,962981104
675790518,409215
675790518,138150297
677439908,409215
677439908,245954291
677439908,138639270
676085189,409215
676085189,7701165
676085189,545825482
676085189,522938970
676085189,51033119
676085189,1276313685
676085189,138639267
676085189,618288927
1363690960,409215
1363690960,594090248
205131619,409215
205131619,676085188
676085188,409215
138144499,138150297
676088837,409215
138639256,409215
138639256,545828925
138639256,545825482
900636891,409215
1363690971,1120863413
1363690971,375367565
1363690971,409215
1363690972,375367565
1363690972,409215
1363690956,409215
676085185,409215
278887452,409215
278887452,1326487225
1363690961,409215
1363690961,7701165
1363690963,409215
689202639,409215
1276313685,409215
522938970,409215
51033119,409215
962981104,409215
962981104,674875065
962981104,962981109
985962789,375367565
985962789,409215
689200490,409215
545825482,409215
689202640,409215
1225198153,409215
594090248,409215
689202644,409215
689202645,409215
689202646,409215
7701165,409215
7701165,689202643
962981109,409215
962981109,674875065
985962790,375367565
985962790,720932065
985962790,409215
689202643,409215
1353171444,674181863
1353171443,99294048
544887251,1228395818
544887251,1059900711
1059900707,1228395818
1059917390,1228395818
121296657,1366532553
28764045,815079580
28764045,229817322
256856966,1228395818
256856966,48440144
256856966,1180069800
943222028,15631194
1059917392,1228395818
1059917395,1228395818
229817322,815079580
229817322,24923120
1360055080,1366532553
1059944257,15631194
1059944257,1367327225
285379968,1366532553
1059944256,48440146
1059944256,15631194
1059950148,1228395818
1059944255,1367327225
1059942570,15631194
15631194,48440146
15631194,1059847279
15631194,48440147
15631194,1059847293
15631194,1106819867
15631194,530432780
15631194,1059847309
15631194,1367327225
15631194,1059942569
24703024,1116522142
1059917394,1228395818
1059917393,1228395818
547061872,1366532553
28717368,99294048
1059900706,1228395818
815079598,24923120
1059900711,1228395818
99294048,386664791
291762366,48440147
1059917387,1228395818
1059847309,48440147
48440144,1228395818
48440144,1180069800
1059847293,48440147
1116526009,285379966
1059847349,1228395818
1059847297,48440147
1059917388,1228395818
1367327225,1367327223
1059917389,1228395818
1059911602,1228395818
1059900705,1228395818
1059847305,48440147
48440147,1059847280
48440147,1059847279
48440147,1106819867
612704663,404584
612704663,612704665
612704663,191362677
612704662,404584
516871384,404584
516871384,1196727740
1191755683,404584
1191755683,706096972
516871385,404584
1087633829,404584
614855511,404584
614855511,30382747
1087248105,404584
614862891,404584
614862891,191362683
614862894,404584
614862894,191362683
614862899,404584
614862899,191362683
1087248104,404584
10271280,173176086
10271280,404584
516870360,404584
516870360,1191755678
516870360,30382747
516870360,948139427
612704661,404584
612704661,612704660
612704661,780228542
1145143285,404584
780228542,404584
780228542,612704660
780228542,980523375
780228542,44157456
173176086,10271294
173176086,620924654
173176086,505623235
173176086,404584
173176086,518768399
173176086,719944173
173176086,1088102703
173176086,585943779
1224629200,404584
173176083,404584
44157456,404584
173176085,404584
173176085,20134681
173176085,886455817
528759857,404584
528759857,528759858
528759857,191362680
980523375,404584
19607287,404584
19607287,878478609
19607287,1088851742
20134681,404584
20134681,1145143286
20134681,1145143287
20134681,1145143288
20134681,1145143289
20134681,516870359
20134681,886455817
20134681,173176079
1088851742,404584
1145143288,404584
1145143288,886455817
612704660,404584
505623235,404584
1196727740,404584
1196727740,23942215
1088228973,404584
1088228973,585943779
442114307,404584
527861262,404584
1088228972,404584
1088228972,585943779
1197022520,404584
1197022520,10307333
516870358,404584
1145143287,404584
1145143287,886455817
1145143286,404584
1145143286,886455817
516870359,404584
516870359,886455817
516870359,173176079
1197022523,404584
1197022523,10307333
173176089,404584
173176089,30382747
173176089,30382634
1145143289,404584
1145143289,886455817
722017248,404584
878478609,404584
886455817,404584
886455817,173176079
886455817,975394361
886455817,722017580
380981946,404584
612704665,404584
612704665,191362677
30382634,404584
722016800,404584
10307333,404584
878478610,404584
23942215,404584
318957109,404584
948139427,404584
30382747,404584
30382747,1191755678
975394361,404584
975394361,722017580
681689064,404584
681689064,191362677
681689064,704152228
681689064,191362680
173176078,404584
722017580,404584
191362677,404584
191362677,445069492
191362677,446126507
191362677,704152228
191362677,191362680
318957106,404584
445069401,404584
454311835,404584
454311835,585943779
10271294,404584
318957108,404584
34348766,404584
34348766,191362683
173176079,404584
706096972,404584
191362683,404584
585943779,404584
620924654,404584
1191755678,404584
315766205,315766209
315766205,315766207
315766205,1317874943
1318898146,1058337379
1318898146,1318898145
152946723,51191320
513949555,1317874943
22772779,431486755
22772779,5552479
1317874943,557154762
1317874943,315766209
1317874943,51191321
1317874943,315766207
1317874943,315766208
1317874943,763743951
1317874943,1318893903
1038894897,3410
14553151,1092605735
14553151,51191320
51137155,20447324
51137155,51133491
51137155,164788
51137155,20451759
1038894898,3410
18018389,3410
1092605737,51191320
1189951074,51190846
1189951074,20447324
37530320,51191325
37530320,5552479
431486755,51191320
431486755,1091734660
431486755,1091734661
431486755,431487075
431486755,48898764
431486755,5552479
96305677,20447324
96305677,164788
96305677,13030110
51191319,51191320
802136423,3410
51191320,1092605736
51191320,1092605735
51191320,5552479
4555267,5552479
802132971,13030110
802132970,1318088260
802132970,13030110
315766208,315766207
5077552,3410
1318088260,13030110
575237830,26829
575237830,408306
575237830,8197143
578480261,203365221
578480261,476869359
578480261,578480258
578480261,578480262
578480261,408306
476869359,203365221
476869359,26829
476869359,408306
575237822,26829
575237822,408306
578480253,408306
578480253,8197143
575237819,26829
575237819,408306
575237827,26829
575237827,408306
575237827,575237828
575076444,8168079
575076444,408306
575076443,26829
575076443,408306
575075780,9404408
575075780,8166200
203365221,578480260
203365221,578480258
203365221,26829
203365221,408306
1339435608,9404408
8197143,578480258
8197143,8166200
8197143,26829
8197143,408306
8197143,575237828
8197143,578480254
578480254,578480258
578480254,578480262
578480254,8166200
578480254,408306
578480262,8168079
578480262,578480258
578480262,8166200
578480262,408306
8166200,9404408
8166200,8168079
8166200,26829
8166200,575075778
8166200,408306
575069484,9404408
8168079,9404408
8168079,26829
8168079,408306
578480258,408306
575237821,26829
575237821,408306
578480260,26829
578480260,408306
575237828,26829
575237828,408306
108857072,447180359
561089753,371123592
561089767,371123592
561089759,371123592
561089750,371123592
561089747,371123592
561089740,371123592
978467190,978467191
978467190,43162751
978467190,978467202
978467190,255085474
255085474,978467191
255085474,43162751
255085474,978467202
255085474,978467196
255085474,1164153760
255085492,1164153739
255085492,815749135
255085492,815749151
561089743,371123592
1246379515,255085410
1246379515,333827381
1246379515,43152964
561089745,371123592
1246379511,255085410
1246379511,43152964
1246379498,255085410
1246379498,43152964
633683780,447101403
561089770,371123592
371123592,561089754
371123592,633686146
371123592,8018862
978467202,43162751
255085481,1164153757
978467191,43162751
333827381,255085410
333827381,43152964
978467196,43162751
43152964,255085410
828851364,255085411
208842741,255085401
208842741,43164891
43164891,828941581
43164891,447104584
43164891,828941582
43164891,255085401
1164153759,4712554
1164153758,255085450
8018862,633686146
4712554,43162770
1164153746,255085450
255085408,43253387
828941582,828941581
828941582,447104584
828941582,255085401
828941581,447104584
43157141,255085453
485937276,908876090
447104584,255085401
255085453,1164153683
129030670,1009353596
129030670,82265834
129030670,1363657102
129030670,342996409
1349533762,108643788
1349533762,321520176
1349533762,7378465
1349533764,1327580091
1349533764,106743083
1349533764,7378465
95264381,52525455
95264381,321520176
95264381,7378465
129030628,1363657098
131578009,452939969
131578009,884921788
131578009,884921811
131578009,884921790
1136272479,1316162455
1009353596,82265834
1009353596,1363657102
1363657102,82265834
1363657102,342996409
1363657099,83709017
1316162469,1316162470
1316162463,1316162461
108643788,7378465
1316162459,840977505
1363657098,70910938
1363657097,840875275
1363657097,254917116
1316162455,1316162452
1122284351,1007020213
1316162453,1316162452
1316162453,1316162454
106743083,7378465
840875283,1365677462
840875283,71089570
321520176,1327580091
321520176,7378465
342995785,1062188162
1316162427,1316162430
867318925,1316162441
867318938,1316162429
452939969,884921788
452939969,884921811
452939969,884921790
867318940,1316162431
1365677462,840977550
1365677462,1273887128
1365677462,71089570
1327580091,7378465
52525455,7378465
1316162435,1316162434
1316162430,1316162438
1316162429,1316162428
840977499,1316162451
1316162445,1316162448
103692929,4513417
428850070,621255586
428850070,42608144
428850070,363451962
428850070,42943344
1233308031,42608144
1304296621,580268491
1365783855,682791012
42608144,363451962
42943344,10275989
42943344,682791012
42943344,621255586
42943344,363451962
42943344,165879136
42943344,42943345
42943344,354197708
4513417,1301619194
4513417,1301619195
4513417,124816442
4513417,24149976
4513417,177861193
4513417,293307621
4513417,152046318
4513417,1304296622
4513417,187125836
4513417,147053825
4513417,26321366
4513417,363451963
4513417,330922963
152046318,293307621
363451968,363451963
363451963,372084437
363451963,372070293
363451963,372070294
363451963,372070295
363451963,580266684
363451963,372084432
363451963,372084436
363451963,372084435
363451963,372070292
363451963,372084434
363451963,580266702
363451962,10275989
682791012,621255586
27013224,24211239
1035421776,1035421775
1035421777,1035421775
1035421778,32543609
1035421778,992787965
32543609,26950027
32543609,992787965
32543609,334978
1035408723,13855701
24711691,32543610
24711691,24211239
24711691,334978
24711691,13855701
162277342,403934234
162277342,1035421774
24211239,1035421775
24211239,992787965
24211239,334978
24211239,26774448
24211239,13855701
24211239,38437317
992787965,1035421775
992787965,334978
26950027,2136738
26950027,334978
1035421774,403934234
964283693,124680553
964283693,1019476452
17810917,367995029
17810917,367995036
17810917,198186120
17810917,367995050
17810917,367995035
17810917,292793836
17810917,124680553
17810917,198203735
17810917,367995038
17810917,367995045
124680553,367995038
14208715,27163529
14208715,173992222
292793836,367995029
292793836,367995036
292793836,367995035
292793836,367995038
198203735,367995038
198186120,367995029
198186120,367995050
367995029,367995036
367995029,367995050
367995050,367995036
367995050,367995035
367995045,367995038
367995036,367995035
390545141,390545131
390545141,390545053
390545141,390545135
1338094551,582380234
1338094551,1133813316
390545142,390545161
390545143,390545158
390545143,390545134
390545144,390545161
390545144,390545050
390545144,390545093
390545144,390545148
390545144,390545157
390545140,390545089
390545145,390545146
390545145,503140344
390545145,390545089
390545135,390545131
390545135,390545053
390545149,711362217
1338094552,1338094553
472971570,258898047
1338094553,24271931
390545146,503140344
390545146,390545089
390545147,390545161
390545148,390545093
390545148,390545128
390545148,390545157
390545150,390545161
390545134,390545158
740525589,390545162
390545059,390545131
740525590,390545162
740525609,390545162
740525609,29387900
740538851,390545131
740542286,390545131
740542286,390545133
742690025,390545161
24273489,43164717
742712246,390545162
326633329,1000875898
1157288903,1144655021
742698826,553305730
553305730,23853280
553305730,742703931
29386143,390545131
29386143,390545133
29451160,390545089
390545093,390545157
390545089,503140344
390545089,390545129
390545128,390545157
390545053,390545131
390545130,390545158
390545133,390545131
29387900,390545162
390545056,390545161
390545056,390545055
390545055,390545161
43164717,810505247
282431918,136025871
282431918,825956617
1292887754,1348316136
1292887754,133397693
1292887754,1292886498
17770119,472600631
17770119,81792073
17770119,17770118
1188035027,133397693
1188035027,1292886498
133397693,1292886498
1348011958,224176114
825954129,825954130
825954129,391701782
1348316136,1292886498
825954143,6970953
825954143,825954142
80534522,825954142
1264486427,825956618
81792073,472600631
81792073,224176114
81792073,17770118
81792073,224168687
81792073,224173761
81792073,224167020
48395703,825954142
472600631,224176114
472600631,17770118
48395704,825954142
136025871,825956617
224168687,17770118
17770118,224173761
180560474,117319367
180560474,13980247
117319367,96564161
117319367,4773326
117319367,10041821
117319367,8873294
117319367,13980247
117319367,15969268
117319367,895781834
117319367,22960067
117319367,180374720
117319367,1178329199
117319367,1178329190
117319367,1178329192
117319367,895781833
117319367,1178536906
117319367,1178329189
117319367,1176331667
117319367,4425410
117319367,1182681825
117319367,502890617
117319367,96784617
117319367,288241926
117319367,4424115
39504861,502889382
39504861,502889384
39504861,800756606
39504861,96784351
1178329199,22960067
1178329199,180374720
800646849,4773326
800646849,96784617
800646849,8810262
800646849,727048320
800646849,96991953
800646849,573129931
800646849,96784352
15969268,22960067
96784617,4773326
96784617,288241926
96784617,727048320
96784617,4424115
96784617,96784352
8873294,10041821
4773326,727048320
4773326,96784352
8810262,727048320
727048320,96991953
727048320,96784352
22960067,1178329190
22960067,1178329192
22960067,1178329189
1178329190,1178329192
1178329190,1178329189
96784352,4424115
96784352,383981899
554981063,553116479
554981063,126098008
554981063,1058655053
554981063,28198135
696522256,669568910
696522256,84656858
696522256,380356152
696522256,1076118820
696522256,42148901
696522256,99169296
696522256,25841750
696522256,1076118821
696522256,48388755
696522256,25758355
696522256,1076118819
696522256,1076118822
696522256,104264077
696522256,499611938
696522256,54167824
696522256,42203097
